bug_id,bug_fix_time,long_lived,y_hat,project_name
CORE-157183,10,N,N,mozilla
CORE-157485,7,N,N,mozilla
CORE-158937,1,N,N,mozilla
CORE-159108,417,Y,N,mozilla
CORE-159167,1419,Y,N,mozilla
CORE-161250,114,N,N,mozilla
CORE-162063,2417,Y,N,mozilla
CORE-162083,108,N,N,mozilla
CORE-162507,94,N,N,mozilla
CORE-16311,2136,Y,N,mozilla
CORE-163257,504,Y,N,mozilla
CORE-163645,309,N,N,mozilla
CORE-164457,1568,Y,N,mozilla
CORE-165609,655,Y,N,mozilla
CORE-165877,93,N,N,mozilla
CORE-167355,1,N,N,mozilla
CORE-167745,27,N,N,mozilla
CORE-168658,440,Y,N,mozilla
CORE-170702,853,Y,N,mozilla
CORE-170781,92,N,N,mozilla
CORE-171949,349,N,N,mozilla
CORE-172393,457,Y,N,mozilla
CORE-173586,586,Y,N,mozilla
CORE-174189,27,N,N,mozilla
CORE-176518,0,N,N,mozilla
CORE-176985,2,N,N,mozilla
CORE-17703,99,N,N,mozilla
CORE-179810,151,N,N,mozilla
CORE-180015,795,Y,N,mozilla
CORE-180328,3287,Y,N,mozilla
CORE-180861,1086,Y,N,mozilla
CORE-181233,95,N,N,mozilla
CORE-181383,93,N,N,mozilla
CORE-181711,165,N,N,mozilla
CORE-182253,6,N,N,mozilla
CORE-184363,1345,Y,N,mozilla
CORE-185775,35,N,N,mozilla
CORE-186216,2,N,N,mozilla
CORE-186957,57,N,N,mozilla
CORE-187254,84,N,N,mozilla
CORE-187876,6,N,N,mozilla
CORE-188153,250,N,N,mozilla
CORE-189077,41,N,N,mozilla
CORE-189884,826,Y,N,mozilla
CORE-192611,52,N,N,mozilla
CORE-193316,962,Y,N,mozilla
CORE-193710,0,N,N,mozilla
CORE-194876,1,N,Y,mozilla
CORE-197114,332,N,N,mozilla
CORE-197146,33,N,N,mozilla
CORE-199108,0,N,N,mozilla
CORE-199897,44,N,N,mozilla
CORE-200382,1,N,N,mozilla
CORE-200391,17,N,Y,mozilla
CORE-201054,1,N,N,mozilla
CORE-204545,15,N,N,mozilla
CORE-204962,29,N,N,mozilla
CORE-205730,1,N,N,mozilla
CORE-206027,4,N,N,mozilla
CORE-206165,5,N,N,mozilla
CORE-206696,6,N,N,mozilla
CORE-20754,158,N,N,mozilla
CORE-209430,212,N,N,mozilla
CORE-210539,1,N,Y,mozilla
CORE-21069,118,N,N,mozilla
CORE-211173,8,N,N,mozilla
CORE-211378,7,N,N,mozilla
CORE-211470,25,N,N,mozilla
CORE-211852,18,N,N,mozilla
CORE-213517,3816,Y,N,mozilla
CORE-213692,2075,Y,N,mozilla
CORE-214050,1,N,N,mozilla
CORE-214844,13,N,Y,mozilla
CORE-214989,1,N,N,mozilla
CORE-215250,0,N,N,mozilla
CORE-217225,79,N,N,mozilla
CORE-219444,495,Y,N,mozilla
CORE-220536,42,N,N,mozilla
CORE-220968,96,N,N,mozilla
CORE-221186,0,N,N,mozilla
CORE-221189,0,N,N,mozilla
CORE-222588,4,N,N,mozilla
CORE-224087,8,N,N,mozilla
CORE-22480,3787,Y,N,mozilla
CORE-225419,807,Y,N,mozilla
CORE-22598,19,N,N,mozilla
CORE-23049,9,N,N,mozilla
CORE-230522,3,N,N,mozilla
CORE-230840,13,N,N,mozilla
CORE-231104,6,N,N,mozilla
CORE-231199,18,N,N,mozilla
CORE-231233,7,N,N,mozilla
CORE-231313,1776,Y,N,mozilla
CORE-232233,0,N,N,mozilla
CORE-233532,1348,Y,N,mozilla
CORE-233631,36,N,N,mozilla
CORE-234916,5,N,N,mozilla
CORE-236269,6,N,N,mozilla
CORE-236919,4,N,N,mozilla
CORE-237006,2267,Y,N,mozilla
CORE-237956,41,N,N,mozilla
CORE-239977,187,N,N,mozilla
CORE-240201,683,Y,N,mozilla
CORE-241187,46,N,N,mozilla
CORE-24122,0,N,N,mozilla
CORE-241942,22,N,N,mozilla
CORE-242594,31,N,N,mozilla
CORE-242888,1,N,N,mozilla
CORE-243277,762,Y,N,mozilla
CORE-243902,397,Y,N,mozilla
CORE-245571,3892,Y,N,mozilla
CORE-245742,5,N,Y,mozilla
CORE-246061,8,N,N,mozilla
CORE-246271,1,N,N,mozilla
CORE-24744,5,N,N,mozilla
CORE-248877,484,Y,Y,mozilla
CORE-249322,116,N,N,mozilla
CORE-249923,0,N,N,mozilla
CORE-252448,0,N,N,mozilla
CORE-253979,201,N,N,mozilla
CORE-255593,140,N,N,mozilla
CORE-257433,17,N,N,mozilla
CORE-257868,899,Y,Y,mozilla
CORE-260685,1,N,Y,mozilla
CORE-260980,809,Y,N,mozilla
CORE-263083,19,N,N,mozilla
CORE-264072,1,N,N,mozilla
CORE-264501,4744,Y,N,mozilla
CORE-264915,94,N,N,mozilla
CORE-265772,1,N,N,mozilla
CORE-265897,983,Y,N,mozilla
CORE-265988,24,N,N,mozilla
CORE-26644,1114,Y,N,mozilla
CORE-267005,5,N,N,mozilla
CORE-267426,653,Y,N,mozilla
CORE-267611,1158,Y,N,mozilla
CORE-26767,5189,Y,Y,mozilla
CORE-269318,20,N,N,mozilla
CORE-273056,47,N,N,mozilla
CORE-274521,580,Y,N,mozilla
CORE-275564,217,N,Y,mozilla
CORE-276002,25,N,N,mozilla
CORE-277234,1,N,N,mozilla
CORE-278200,0,N,N,mozilla
CORE-2798,11,N,N,mozilla
CORE-281922,153,N,N,mozilla
CORE-281988,111,N,N,mozilla
CORE-282807,2,N,N,mozilla
CORE-284434,21,N,N,mozilla
CORE-284889,136,N,N,mozilla
CORE-285250,9,N,N,mozilla
CORE-286372,494,Y,N,mozilla
CORE-28660,650,Y,N,mozilla
CORE-287008,149,N,N,mozilla
CORE-28817,121,N,N,mozilla
CORE-288848,3,N,N,mozilla
CORE-290036,0,N,Y,mozilla
CORE-290371,7,N,N,mozilla
CORE-290920,3,N,N,mozilla
CORE-292114,2,N,N,mozilla
CORE-29290,96,N,N,mozilla
CORE-292956,47,N,N,mozilla
CORE-293173,45,N,N,mozilla
CORE-294183,789,Y,N,mozilla
CORE-296083,37,N,N,mozilla
CORE-296528,1195,Y,N,mozilla
CORE-297607,127,N,N,mozilla
CORE-298378,5,N,N,mozilla
CORE-298967,1,N,N,mozilla
CORE-299376,93,N,Y,mozilla
CORE-299603,3699,Y,N,mozilla
CORE-300010,15,N,N,mozilla
CORE-300011,5,N,N,mozilla
CORE-300030,518,Y,N,mozilla
CORE-300663,6,N,N,mozilla
CORE-300936,10,N,N,mozilla
CORE-301631,5,N,N,mozilla
CORE-304277,5,N,N,mozilla
CORE-305017,1,N,N,mozilla
CORE-307394,1240,Y,N,mozilla
CORE-307989,95,N,N,mozilla
CORE-308292,521,Y,N,mozilla
CORE-308405,1,N,N,mozilla
CORE-308592,1,N,N,mozilla
CORE-309095,8,N,N,mozilla
CORE-309433,211,N,Y,mozilla
CORE-309531,2533,Y,N,mozilla
CORE-309672,3779,Y,N,mozilla
CORE-310124,65,N,N,mozilla
CORE-310736,2,N,N,mozilla
CORE-313078,34,N,N,mozilla
CORE-314307,642,Y,N,mozilla
CORE-314759,0,N,N,mozilla
CORE-317240,799,Y,N,mozilla
CORE-319854,49,N,N,mozilla
CORE-321101,134,N,N,mozilla
CORE-322128,3,N,N,mozilla
CORE-322185,4,N,N,mozilla
CORE-322686,988,Y,N,mozilla
CORE-323262,121,N,N,mozilla
CORE-323628,534,Y,N,mozilla
CORE-324738,1,N,N,mozilla
CORE-325292,1238,Y,N,mozilla
CORE-325386,136,N,N,mozilla
CORE-325404,1,N,N,mozilla
CORE-325479,0,N,N,mozilla
CORE-325526,64,N,N,mozilla
CORE-32559,26,N,N,mozilla
CORE-326501,46,N,N,mozilla
CORE-327874,1,N,N,mozilla
CORE-328161,105,N,N,mozilla
CORE-328834,6,N,N,mozilla
CORE-329509,4622,Y,N,mozilla
CORE-330269,0,N,N,mozilla
CORE-330302,13,N,N,mozilla
CORE-331376,2854,Y,N,mozilla
CORE-331782,11,N,N,mozilla
CORE-332175,4768,Y,N,mozilla
CORE-333351,5,N,N,mozilla
CORE-333861,6,N,N,mozilla
CORE-335225,4570,Y,N,mozilla
CORE-335733,0,N,N,mozilla
CORE-336214,437,Y,N,mozilla
CORE-336517,469,Y,N,mozilla
CORE-337424,21,N,N,mozilla
CORE-337733,94,N,N,mozilla
CORE-337770,3,N,N,mozilla
CORE-338033,2539,Y,N,mozilla
CORE-338685,14,N,N,mozilla
CORE-338865,4132,Y,N,mozilla
CORE-339918,5,N,N,mozilla
CORE-34032,42,N,N,mozilla
CORE-341300,2,N,N,mozilla
CORE-341535,0,N,N,mozilla
CORE-34170,19,N,N,mozilla
CORE-341950,485,Y,N,mozilla
CORE-342146,86,N,N,mozilla
CORE-342322,22,N,N,mozilla
CORE-34242,605,Y,Y,mozilla
CORE-343156,31,N,N,mozilla
CORE-34466,971,Y,N,mozilla
CORE-345050,10,N,N,mozilla
CORE-345080,576,Y,N,mozilla
CORE-346847,129,N,N,mozilla
CORE-346875,3,N,N,mozilla
CORE-348864,3917,Y,N,mozilla
CORE-349527,8,N,N,mozilla
CORE-349859,921,Y,Y,mozilla
CORE-350059,18,N,N,mozilla
CORE-351231,81,N,N,mozilla
CORE-351296,8,N,N,mozilla
CORE-352059,1334,Y,N,mozilla
CORE-353139,1,N,N,mozilla
CORE-353197,8,N,N,mozilla
CORE-353547,1323,Y,N,mozilla
CORE-353897,2,N,N,mozilla
CORE-354595,314,N,N,mozilla
CORE-355091,2,N,N,mozilla
CORE-355430,2724,Y,N,mozilla
CORE-356219,3,N,N,mozilla
CORE-35687,22,N,N,mozilla
CORE-357852,17,N,N,mozilla
CORE-359054,26,N,N,mozilla
CORE-360013,1,N,N,mozilla
CORE-360214,1,N,N,mozilla
CORE-360524,1,N,N,mozilla
CORE-361340,11,N,N,mozilla
CORE-361460,2005,Y,N,mozilla
CORE-361569,0,N,N,mozilla
CORE-361808,2,N,N,mozilla
CORE-363329,34,N,N,mozilla
CORE-365243,21,N,N,mozilla
CORE-366043,34,N,N,mozilla
CORE-366611,151,N,N,mozilla
CORE-367103,3,N,N,mozilla
CORE-367226,2,N,N,mozilla
CORE-367458,9,N,N,mozilla
CORE-367467,49,N,N,mozilla
CORE-36750,180,N,N,mozilla
CORE-368400,60,N,N,mozilla
CORE-368477,1187,Y,N,mozilla
CORE-368729,0,N,N,mozilla
CORE-369778,2727,Y,N,mozilla
CORE-369850,283,N,N,mozilla
CORE-370444,94,N,N,mozilla
CORE-372036,27,N,N,mozilla
CORE-372351,2612,Y,N,mozilla
CORE-373295,113,N,N,mozilla
CORE-373467,351,N,N,mozilla
CORE-373572,137,N,Y,mozilla
CORE-374021,4010,Y,N,mozilla
CORE-374251,83,N,N,mozilla
CORE-374293,68,N,N,mozilla
CORE-377433,0,N,N,mozilla
CORE-378255,5,N,N,mozilla
CORE-378540,148,N,N,mozilla
CORE-379148,50,N,N,mozilla
CORE-379190,10,N,N,mozilla
CORE-381031,21,N,N,mozilla
CORE-381130,424,Y,N,mozilla
CORE-381835,177,N,N,mozilla
CORE-381843,508,Y,N,mozilla
CORE-382247,67,N,Y,mozilla
CORE-382865,1,N,N,mozilla
CORE-383030,0,N,N,mozilla
CORE-383216,43,N,N,mozilla
CORE-383547,4,N,N,mozilla
CORE-384105,23,N,N,mozilla
CORE-384151,2,N,Y,mozilla
CORE-385904,1,N,N,mozilla
CORE-386253,1,N,N,mozilla
CORE-386885,7,N,N,mozilla
CORE-387512,38,N,N,mozilla
CORE-387584,51,N,N,mozilla
CORE-387881,84,N,N,mozilla
CORE-388569,1028,Y,N,mozilla
CORE-388709,5,N,N,mozilla
CORE-38888,7,N,N,mozilla
CORE-389224,35,N,N,mozilla
CORE-389573,9,N,N,mozilla
CORE-389873,9,N,N,mozilla
CORE-390483,920,Y,N,mozilla
CORE-391211,37,N,N,mozilla
CORE-392233,217,N,N,mozilla
CORE-392797,1,N,N,mozilla
CORE-393300,1,N,N,mozilla
CORE-393671,1,N,N,mozilla
CORE-394542,11,N,N,mozilla
CORE-395077,0,N,N,mozilla
CORE-395412,18,N,N,mozilla
CORE-396007,171,N,N,mozilla
CORE-396329,2,N,N,mozilla
CORE-396387,1,N,N,mozilla
CORE-396412,1,N,N,mozilla
CORE-396680,819,Y,N,mozilla
CORE-396843,9,N,N,mozilla
CORE-397219,48,N,N,mozilla
CORE-397373,19,N,N,mozilla
CORE-397644,1,N,N,mozilla
CORE-397803,15,N,N,mozilla
CORE-399299,69,N,N,mozilla
CORE-399407,33,N,N,mozilla
CORE-399843,31,N,N,mozilla
CORE-400208,7,N,N,mozilla
CORE-400259,22,N,N,mozilla
CORE-400918,75,N,N,mozilla
CORE-40144,240,N,N,mozilla
CORE-401775,23,N,N,mozilla
CORE-401796,14,N,N,mozilla
CORE-402742,31,N,N,mozilla
CORE-403347,20,N,N,mozilla
CORE-404632,6,N,N,mozilla
CORE-404666,12,N,N,mozilla
CORE-405260,387,Y,N,mozilla
CORE-405382,1,N,N,mozilla
CORE-406079,7,N,N,mozilla
CORE-406903,0,N,N,mozilla
CORE-409089,497,Y,N,mozilla
CORE-410509,302,N,N,mozilla
CORE-41055,1,N,N,mozilla
CORE-411379,17,N,N,mozilla
CORE-412025,1,N,N,mozilla
CORE-412897,0,N,N,mozilla
CORE-413198,3,N,N,mozilla
CORE-413286,32,N,N,mozilla
CORE-413670,3,N,N,mozilla
CORE-414076,51,N,N,mozilla
CORE-41435,240,N,N,mozilla
CORE-414550,10,N,N,mozilla
CORE-414568,14,N,N,mozilla
CORE-415273,63,N,N,mozilla
CORE-415422,5,N,N,mozilla
CORE-415491,2472,Y,N,mozilla
CORE-416622,2,N,N,mozilla
CORE-416942,399,Y,N,mozilla
CORE-417404,8,N,N,mozilla
CORE-417562,6,N,N,mozilla
CORE-417642,33,N,N,mozilla
CORE-417999,2,N,N,mozilla
CORE-418311,0,N,N,mozilla
CORE-418314,9,N,N,mozilla
CORE-418650,0,N,N,mozilla
CORE-418797,1629,Y,N,mozilla
CORE-418958,7,N,N,mozilla
CORE-419093,10,N,N,mozilla
CORE-420415,21,N,N,mozilla
CORE-420593,0,N,N,mozilla
CORE-422113,105,N,N,mozilla
CORE-42231,55,N,N,mozilla
CORE-422960,882,Y,N,mozilla
CORE-423563,1,N,N,mozilla
CORE-424161,21,N,N,mozilla
CORE-426311,5,N,N,mozilla
CORE-428415,0,N,N,mozilla
CORE-428846,1,N,N,mozilla
CORE-428903,1,N,N,mozilla
CORE-429020,10,N,N,mozilla
CORE-429123,298,N,N,mozilla
CORE-429661,4,N,N,mozilla
CORE-431620,2757,Y,N,mozilla
CORE-431724,2,N,N,mozilla
CORE-436158,5,N,N,mozilla
CORE-436635,997,Y,N,mozilla
CORE-43684,2,N,N,mozilla
CORE-436864,151,N,N,mozilla
CORE-436925,227,N,N,mozilla
CORE-439354,93,N,N,mozilla
CORE-440486,504,Y,N,mozilla
CORE-441233,11,N,N,mozilla
CORE-442715,458,Y,N,mozilla
CORE-442806,57,N,N,mozilla
CORE-443984,529,Y,N,mozilla
CORE-443985,6,N,N,mozilla
CORE-444691,3,N,N,mozilla
CORE-445262,44,N,N,mozilla
CORE-445707,4,N,N,mozilla
CORE-448744,138,N,N,mozilla
CORE-448897,680,Y,N,mozilla
CORE-448903,1,N,N,mozilla
CORE-449281,32,N,N,mozilla
CORE-449282,84,N,N,mozilla
CORE-450320,1945,Y,N,mozilla
CORE-450369,7,N,N,mozilla
CORE-451124,6,N,N,mozilla
CORE-451525,14,N,N,mozilla
CORE-451605,29,N,N,mozilla
CORE-451787,27,N,N,mozilla
CORE-451788,1165,Y,N,mozilla
CORE-452119,18,N,Y,mozilla
CORE-452518,14,N,N,mozilla
CORE-452567,7,N,N,mozilla
CORE-452570,1,N,N,mozilla
CORE-453157,163,N,N,mozilla
CORE-453747,6,N,N,mozilla
CORE-454037,4,N,N,mozilla
CORE-454530,6,N,N,mozilla
CORE-455235,2551,Y,N,mozilla
CORE-455279,7,N,N,mozilla
CORE-455311,14,N,N,mozilla
CORE-456001,2779,Y,Y,mozilla
CORE-456435,7,N,N,mozilla
CORE-458356,5,N,N,mozilla
CORE-459677,34,N,N,mozilla
CORE-459729,198,N,N,mozilla
CORE-460023,105,N,Y,mozilla
CORE-460176,346,N,N,mozilla
CORE-460399,4,N,N,mozilla
CORE-460740,1010,Y,N,mozilla
CORE-460926,79,N,N,mozilla
CORE-461031,9,N,Y,mozilla
CORE-461323,27,N,N,mozilla
CORE-462042,99,N,N,mozilla
CORE-462389,7,N,Y,mozilla
CORE-462802,81,N,N,mozilla
CORE-462851,40,N,N,mozilla
CORE-462879,6,N,N,mozilla
CORE-463295,8,N,N,mozilla
CORE-463305,325,N,N,mozilla
CORE-463804,13,N,N,mozilla
CORE-46429,51,N,N,mozilla
CORE-464788,15,N,N,mozilla
CORE-465808,66,N,N,mozilla
CORE-465923,2169,Y,N,mozilla
CORE-467123,7,N,N,mozilla
CORE-467162,8,N,N,mozilla
CORE-467177,523,Y,Y,mozilla
CORE-467417,7,N,N,mozilla
CORE-468568,1382,Y,N,mozilla
CORE-469769,128,N,N,mozilla
CORE-470914,30,N,N,mozilla
CORE-471227,68,N,N,mozilla
CORE-471716,28,N,N,mozilla
CORE-472383,16,N,N,mozilla
CORE-473906,1,N,N,mozilla
CORE-473974,0,N,N,mozilla
CORE-474160,6,N,N,mozilla
CORE-474758,1,N,N,mozilla
CORE-475343,20,N,Y,mozilla
CORE-47791,4,N,N,mozilla
CORE-477979,40,N,N,mozilla
CORE-478534,14,N,N,mozilla
CORE-478755,155,N,N,mozilla
CORE-479199,162,N,N,mozilla
CORE-480324,2,N,N,mozilla
CORE-480713,39,N,N,mozilla
CORE-48138,442,Y,N,mozilla
CORE-481753,12,N,N,mozilla
CORE-482258,0,N,N,mozilla
CORE-482797,12,N,N,mozilla
CORE-482885,31,N,N,mozilla
CORE-484861,9,N,N,mozilla
CORE-485631,13,N,N,mozilla
CORE-486052,1,N,N,mozilla
CORE-486556,7,N,N,mozilla
CORE-487245,100,N,N,mozilla
CORE-487413,2,N,N,mozilla
CORE-488629,2263,Y,N,mozilla
CORE-488777,4,N,N,mozilla
CORE-489500,78,N,N,mozilla
CORE-491127,10,N,N,mozilla
CORE-491415,0,N,N,mozilla
CORE-492217,189,N,N,mozilla
CORE-492915,356,N,N,mozilla
CORE-493266,31,N,N,mozilla
CORE-493362,0,N,N,mozilla
CORE-494805,3,N,N,mozilla
CORE-495352,55,N,N,mozilla
CORE-496682,3,N,N,mozilla
CORE-497060,13,N,N,mozilla
CORE-498166,2173,Y,N,mozilla
CORE-498843,7,N,N,mozilla
CORE-499777,2,N,N,mozilla
CORE-499921,8,N,N,mozilla
CORE-500431,286,N,N,mozilla
CORE-50051,26,N,N,mozilla
CORE-501265,1227,Y,N,mozilla
CORE-501725,5,N,N,mozilla
CORE-502270,432,Y,N,mozilla
CORE-502730,38,N,N,mozilla
CORE-503198,5,N,N,mozilla
CORE-503244,1539,Y,N,mozilla
CORE-503957,29,N,N,mozilla
CORE-504622,2694,Y,N,mozilla
CORE-504947,293,N,N,mozilla
CORE-505663,13,N,N,mozilla
CORE-505771,21,N,N,mozilla
CORE-505959,1383,Y,N,mozilla
CORE-506081,11,N,N,mozilla
CORE-507457,5,N,N,mozilla
CORE-507526,16,N,Y,mozilla
CORE-507991,93,N,N,mozilla
CORE-508487,3,N,N,mozilla
CORE-509581,1,N,N,mozilla
CORE-509696,20,N,N,mozilla
CORE-510428,0,N,N,mozilla
CORE-510553,11,N,N,mozilla
CORE-510956,14,N,Y,mozilla
CORE-511084,1995,Y,N,mozilla
CORE-511322,29,N,N,mozilla
CORE-511750,27,N,N,mozilla
CORE-514110,15,N,N,mozilla
CORE-514351,12,N,N,mozilla
CORE-514572,89,N,N,mozilla
CORE-514634,6,N,N,mozilla
CORE-514986,1,N,N,mozilla
CORE-515211,69,N,N,mozilla
CORE-515311,135,N,N,mozilla
CORE-515582,4,N,N,mozilla
CORE-515749,99,N,N,mozilla
CORE-517658,5,N,N,mozilla
CORE-518881,213,N,N,mozilla
CORE-518925,4,N,N,mozilla
CORE-519149,5,N,N,mozilla
CORE-519949,286,N,N,mozilla
CORE-520511,25,N,N,mozilla
CORE-520522,168,N,N,mozilla
CORE-520822,35,N,N,mozilla
CORE-520848,1,N,N,mozilla
CORE-521257,20,N,N,mozilla
CORE-522760,35,N,N,mozilla
CORE-523496,133,N,N,mozilla
CORE-52393,9,N,N,mozilla
CORE-52420,2487,Y,N,mozilla
CORE-524361,144,N,N,mozilla
CORE-524919,133,N,N,mozilla
CORE-525411,7,N,N,mozilla
CORE-525582,4,N,N,mozilla
CORE-526214,0,N,N,mozilla
CORE-526320,24,N,N,mozilla
CORE-526853,693,Y,N,mozilla
CORE-528442,28,N,N,mozilla
CORE-529119,2,N,N,mozilla
CORE-529709,64,N,N,mozilla
CORE-529733,644,Y,N,mozilla
CORE-530255,14,N,N,mozilla
CORE-530290,592,Y,N,mozilla
CORE-53074,175,N,N,mozilla
CORE-53142,2,N,N,mozilla
CORE-53874,7,N,N,mozilla
CORE-539552,8,N,N,mozilla
CORE-54270,17,N,N,mozilla
CORE-548193,93,N,N,mozilla
CORE-55212,483,Y,N,mozilla
CORE-555881,9,N,N,mozilla
CORE-558451,156,N,N,mozilla
CORE-56353,6,N,N,mozilla
CORE-564094,448,Y,N,mozilla
CORE-567451,54,N,N,mozilla
CORE-581499,4,N,N,mozilla
CORE-611724,25,N,N,mozilla
CORE-615753,7,N,N,mozilla
CORE-6270,1648,Y,N,mozilla
CORE-63357,97,N,N,mozilla
CORE-635442,4,N,N,mozilla
CORE-638756,19,N,N,mozilla
CORE-642721,40,N,N,mozilla
CORE-64534,3,N,N,mozilla
CORE-646495,0,N,N,mozilla
CORE-652305,0,N,N,mozilla
CORE-65784,760,Y,N,mozilla
CORE-659729,42,N,N,mozilla
CORE-663789,7,N,N,mozilla
CORE-669969,205,N,N,mozilla
CORE-670235,7,N,N,mozilla
CORE-67451,21,N,N,mozilla
CORE-685113,0,N,N,mozilla
CORE-690362,10,N,N,mozilla
CORE-69993,1,N,N,mozilla
CORE-702508,753,Y,N,mozilla
